datetime,market_price_usd,addresses_with_1000_btc,addresses_with_100_btc,addresses_with_10_btc,addresses_with_1_btc,addresses_with_0.1_btc,addresses_with_0.01_btc
2011-07-11,14.3101554330801,597.0,3700.0,63768.0,96436.0,122211.0,190768.0
2011-07-12,14.0212726215663,598.0,3727.0,63843.0,96896.0,122949.0,191913.0
2011-07-13,13.9714545225015,598.0,3749.0,63959.0,97445.0,123785.0,193186.0
2011-07-14,13.997974547633,597.0,3771.0,64094.0,98041.0,124741.0,194726.0
2011-07-15,13.8063904056108,597.0,3796.0,64179.0,98552.0,125428.0,195839.0
2011-07-16,13.7130792992402,598.0,3805.0,64333.0,99006.0,126036.0,196865.0
2011-07-17,13.2581353109293,599.0,3824.0,64511.0,99365.0,126462.0,197581.0
2011-07-18,13.6305212504383,600.0,3746.0,64454.0,98121.0,125060.0,195090.0
2011-07-19,13.8247948386908,597.0,3761.0,64598.0,98756.0,125792.0,196080.0
2011-07-20,13.6783305920514,598.0,3799.0,64643.0,99091.0,126122.0,196373.0
2011-07-21,13.6118084418469,599.0,3816.0,64747.0,99056.0,126153.0,196646.0
2011-07-22,13.6985473310929,603.0,3825.0,64896.0,99554.0,126732.0,197244.0
2011-07-23,13.6817183424898,604.0,3823.0,65005.0,99928.0,127166.0,197898.0
2011-07-24,13.992515176505,607.0,3841.0,65107.0,100329.0,127787.0,198732.0
2011-07-25,14.0334253787259,607.0,3872.0,65151.0,100892.0,128638.0,199757.0
2011-07-26,13.8780323232028,609.0,3864.0,65221.0,100923.0,128728.0,200000.0
2011-07-27,13.878224755114,612.0,3877.0,65386.0,101389.0,129325.0,200785.0
2011-07-28,13.4915910756867,625.0,3948.0,64513.0,100811.0,128893.0,200617.0
2011-07-29,13.5123163901227,625.0,3975.0,64630.0,101253.0,129553.0,201505.0
2011-07-30,13.5402806738749,626.0,3987.0,64759.0,101509.0,129907.0,202168.0
2011-07-31,13.3729061022794,629.0,4009.0,64932.0,101895.0,130423.0,202875.0
2011-08-01,13.0191138468732,630.0,4028.0,65012.0,102114.0,130871.0,203425.0
2011-08-02,12.2141564389246,634.0,4033.0,65093.0,102521.0,131437.0,204200.0
2011-08-03,9.28635691350088,641.0,4016.0,65125.0,102593.0,131562.0,204456.0
2011-08-04,10.7685037481005,638.0,4025.0,65118.0,102524.0,131619.0,204655.0
2011-08-05,9.73015395967271,637.0,3990.0,65241.0,102874.0,132080.0,205363.0
2011-08-06,6.964169735827,632.0,4013.0,65223.0,102861.0,132064.0,205431.0
2011-08-07,8.50179329222677,621.0,4002.0,65501.0,103370.0,132745.0,206293.0
2011-08-08,7.77533763793104,622.0,3938.0,64863.0,102298.0,130694.0,203586.0
2011-08-09,9.80249948100526,620.0,3980.0,65145.0,102958.0,131607.0,204837.0
2011-08-10,10.0512531274109,622.0,4002.0,65320.0,103419.0,132221.0,205666.0
2011-08-11,9.43841299473992,623.0,4023.0,65365.0,103632.0,132533.0,206275.0
2011-08-12,9.45299328521333,624.0,4043.0,65492.0,103472.0,132342.0,206220.0
2011-08-13,10.0040247445938,624.0,4055.0,65560.0,103615.0,132508.0,206471.0
2011-08-14,10.8068207665108,625.0,4106.0,65674.0,103715.0,132754.0,206999.0
2011-08-15,11.1306965499708,624.0,4187.0,65747.0,104066.0,133140.0,207652.0
2011-08-16,10.9919655669199,626.0,4210.0,65637.0,104181.0,133485.0,208277.0
2011-08-17,10.9639640561075,622.0,4147.0,65620.0,103870.0,133211.0,208213.0
2011-08-18,10.8584714558738,624.0,4174.0,65707.0,104144.0,133658.0,208897.0
2011-08-19,11.6704730432496,627.0,4171.0,65756.0,104343.0,133994.0,209558.0
2011-08-20,11.4597317393337,625.0,4187.0,65874.0,104797.0,134629.0,210515.0
2011-08-21,11.3544813407364,625.0,4203.0,66045.0,105155.0,135058.0,211305.0
2011-08-22,10.9208958246639,627.0,4218.0,66149.0,105521.0,135510.0,212091.0
2011-08-23,10.9172450543542,625.0,4246.0,66154.0,105737.0,135946.0,212970.0
2011-08-24,10.870444289889,623.0,4276.0,66160.0,105930.0,136232.0,213541.0
2011-08-25,9.5460936735827,642.0,4320.0,66060.0,105877.0,136322.0,214068.0
2011-08-26,8.12692016306254,646.0,4341.0,65763.0,105006.0,135560.0,213663.0
2011-08-27,8.59649760666277,637.0,4219.0,65716.0,104711.0,135098.0,212525.0
2011-08-28,9.03086639976622,641.0,4233.0,65766.0,104761.0,135242.0,212843.0
2011-08-29,8.96115727060199,640.0,4259.0,65920.0,105053.0,135627.0,213437.0
2011-08-30,8.80994873816481,640.0,4271.0,66054.0,105392.0,136036.0,213990.0
2011-08-31,8.19915176446523,640.0,4296.0,66192.0,105572.0,136381.0,214511.0
2011-09-01,8.23428166510813,640.0,4325.0,66160.0,105367.0,136254.0,214600.0
2011-09-02,8.6214244377557,640.0,4299.0,66275.0,105519.0,136552.0,215099.0
2011-09-03,8.44965344067796,641.0,4321.0,66429.0,105732.0,136843.0,215568.0
2011-09-04,8.20347060227937,645.0,4250.0,66507.0,105890.0,137101.0,216067.0
2011-09-05,7.5973325251315,649.0,4288.0,66537.0,105907.0,137050.0,216198.0
2011-09-06,6.84653002893045,650.0,4326.0,66572.0,105948.0,137175.0,216389.0
2011-09-07,7.16297027352426,640.0,4283.0,66547.0,106209.0,137530.0,216964.0
2011-09-08,6.67818000029223,644.0,4300.0,66609.0,106214.0,137599.0,217281.0
2011-09-09,4.98677704178843,644.0,4292.0,66391.0,105223.0,136503.0,216253.0
2011-09-10,4.74284665517242,645.0,4302.0,66506.0,105010.0,136105.0,215107.0
2011-09-11,5.85290397253068,636.0,4306.0,66610.0,105177.0,136388.0,215547.0
2011-09-12,6.09062947223846,633.0,4294.0,66418.0,105043.0,136272.0,215483.0
2011-09-13,5.80252327703098,633.0,4324.0,66548.0,105318.0,136629.0,215933.0
2011-09-14,5.59743261016949,634.0,4320.0,66488.0,105352.0,136720.0,216157.0
2011-09-15,4.86775518468732,638.0,4336.0,66608.0,105571.0,136936.0,216382.0
2011-09-16,4.83116810052601,637.0,4343.0,66390.0,105546.0,137000.0,216593.0
2011-09-17,4.775285635301,638.0,4377.0,66531.0,105708.0,137093.0,216737.0
2011-09-18,5.23673227819988,635.0,4414.0,66608.0,105895.0,137356.0,217126.0
2011-09-19,5.52037669199299,635.0,4467.0,66717.0,105822.0,137335.0,217214.0
2011-09-20,6.14666555172414,638.0,4514.0,66768.0,105828.0,137411.0,217414.0
2011-09-21,5.59706749795441,633.0,4454.0,66751.0,105771.0,137378.0,216405.0
2011-09-22,5.47504877673875,631.0,4479.0,66824.0,105857.0,137354.0,216417.0
2011-09-23,5.56342141963764,634.0,4503.0,66908.0,106016.0,137703.0,216882.0
2011-09-24,5.45788968731736,629.0,4523.0,66996.0,106091.0,137556.0,216712.0
2011-09-25,5.34115488135593,631.0,4552.0,67096.0,106261.0,137758.0,216984.0
2011-09-26,4.87382608123904,632.0,4566.0,67204.0,106450.0,137994.0,217286.0
2011-09-27,4.91115779251899,634.0,4597.0,67298.0,106491.0,138105.0,217368.0
2011-09-28,4.76341532144945,633.0,4635.0,67443.0,106741.0,138404.0,217767.0
2011-09-29,4.77766097837522,633.0,4660.0,67506.0,106974.0,138630.0,218102.0
2011-09-30,5.14368590999416,634.0,4683.0,67568.0,106973.0,138751.0,218328.0
2011-10-01,5.03407054471069,631.0,4745.0,67326.0,106778.0,138583.0,218258.0
2011-10-02,5.00706259672706,632.0,4759.0,67336.0,106854.0,138748.0,218456.0
2011-10-03,5.02284486031561,630.0,4792.0,67430.0,106967.0,138870.0,218679.0
2011-10-04,4.95680562068966,641.0,4767.0,67408.0,106927.0,138797.0,218686.0
2011-10-05,4.88506713091759,639.0,4754.0,67499.0,106992.0,139007.0,219038.0
2011-10-06,4.73016629573349,644.0,4735.0,67240.0,106837.0,138859.0,218953.0
2011-10-07,4.27603575686733,647.0,4716.0,67349.0,106909.0,138907.0,219121.0
2011-10-08,3.98125299415546,650.0,4749.0,67473.0,107142.0,139108.0,219265.0
2011-10-09,4.11163464348334,652.0,4759.0,67533.0,107449.0,139556.0,219809.0
2011-10-10,4.07496248392753,652.0,4794.0,67678.0,107661.0,139798.0,220086.0
2011-10-11,4.00892449590883,648.0,4836.0,67775.0,107929.0,140193.0,220636.0
2011-10-12,4.16623534248977,644.0,4881.0,67861.0,108069.0,140352.0,220902.0
2011-10-13,4.03698109000584,642.0,4875.0,67978.0,108269.0,140747.0,221401.0
2011-10-14,3.98628088544711,643.0,4880.0,68143.0,107899.0,140415.0,221145.0
2011-10-15,3.83733856049094,641.0,4903.0,68210.0,108043.0,140642.0,221412.0
2011-10-16,3.60974171654003,642.0,4929.0,68260.0,108093.0,140658.0,221539.0
2011-10-17,2.58124672180012,642.0,4984.0,68263.0,108161.0,140779.0,221659.0
2011-10-18,2.42227473816482,645.0,5014.0,68379.0,108366.0,140985.0,221915.0
2011-10-19,2.21725471303331,648.0,4994.0,68333.0,108272.0,140911.0,221915.0
2011-10-20,2.35612350847458,652.0,5027.0,68402.0,108468.0,141213.0,222289.0
2011-10-21,2.57009230508475,654.0,5009.0,68430.0,108753.0,141578.0,222744.0
2011-10-22,3.15548613851549,654.0,5033.0,68566.0,109113.0,142014.0,223249.0
2011-10-23,3.14775092986558,652.0,5034.0,68646.0,109540.0,142528.0,223846.0
2011-10-24,2.52293599766219,651.0,5072.0,68703.0,109717.0,142688.0,224119.0
2011-10-25,2.80192383109293,651.0,5089.0,68800.0,110015.0,143108.0,224634.0
2011-10-26,2.7775052390415,655.0,5073.0,68825.0,110162.0,143290.0,224944.0
2011-10-27,3.04540782758621,657.0,5096.0,68792.0,110261.0,143514.0,225226.0
2011-10-28,3.17963943658679,665.0,5072.0,68757.0,110342.0,143481.0,225219.0
2011-10-29,3.56918896873174,660.0,5079.0,68690.0,110277.0,143519.0,225387.0
2011-10-30,3.25740372296902,663.0,5088.0,68757.0,110410.0,143642.0,225578.0
2011-10-31,3.26509821274109,664.0,5091.0,68880.0,110463.0,143791.0,225817.0
2011-11-01,3.17100774284044,668.0,5109.0,68981.0,110768.0,144204.0,226336.0
2011-11-02,3.2558005666277,666.0,5161.0,69002.0,110794.0,144261.0,226419.0
2011-11-03,3.16831638515488,668.0,5155.0,68710.0,110438.0,144134.0,226463.0
2011-11-04,3.12011817182934,672.0,5151.0,68748.0,110548.0,144285.0,225800.0
2011-11-05,2.97781759789597,675.0,5154.0,68874.0,110767.0,144537.0,225941.0
2011-11-06,2.96272057685564,677.0,5179.0,68942.0,110967.0,144956.0,226433.0
2011-11-07,3.01775768731736,675.0,5187.0,69045.0,111141.0,145281.0,226838.0
2011-11-08,3.05656711104617,677.0,5206.0,69208.0,111187.0,145242.0,226867.0
2011-11-09,2.9195672238457,678.0,5229.0,69227.0,111360.0,145484.0,227260.0
2011-11-10,2.85670208533022,678.0,5259.0,69336.0,111449.0,145652.0,227542.0
2011-11-11,3.06786173348919,683.0,5277.0,69285.0,111341.0,145575.0,227575.0
2011-11-12,3.02552299590883,685.0,5300.0,69254.0,111361.0,145587.0,227694.0
2011-11-13,2.98637330333139,682.0,5351.0,69383.0,111849.0,146085.0,228353.0
2011-11-14,2.22422446434833,687.0,5382.0,69277.0,111558.0,145824.0,228276.0
2011-11-15,2.3223841157218,692.0,5414.0,69246.0,111519.0,145828.0,228070.0
2011-11-16,2.54678093074226,693.0,5462.0,69320.0,111468.0,145776.0,228126.0
2011-11-17,2.27909583576856,699.0,5469.0,69170.0,111288.0,145419.0,227916.0
2011-11-18,2.10506600321449,703.0,5553.0,69247.0,111457.0,145441.0,228188.0
2011-11-19,2.20345672180012,705.0,5464.0,69206.0,111328.0,145442.0,228287.0
2011-11-20,2.20198950964348,710.0,5497.0,69311.0,111573.0,145293.0,227729.0
2011-11-21,2.27987916540035,713.0,5513.0,69412.0,111770.0,145555.0,228088.0
2011-11-22,2.32245859614261,721.0,5503.0,69364.0,111850.0,145683.0,228307.0
2011-11-23,2.33032356750438,722.0,5553.0,69241.0,111737.0,145610.0,228332.0
2011-11-24,2.43887900029223,720.0,5584.0,69132.0,111608.0,145527.0,228214.0
2011-11-25,2.49616100292227,721.0,5610.0,69175.0,111681.0,145717.0,228601.0
2011-11-26,2.47179996902396,728.0,5630.0,69277.0,111780.0,145866.0,228862.0
2011-11-27,2.47756495119813,728.0,5634.0,69331.0,111846.0,146075.0,229287.0
2011-11-28,2.5412402521917,718.0,5624.0,69228.0,111721.0,146115.0,229789.0
2011-11-29,2.75769848275862,723.0,5587.0,69077.0,111481.0,145962.0,230171.0
2011-11-30,2.9660415458796,725.0,5631.0,69083.0,111386.0,145643.0,228935.0
2011-12-01,3.08258945002922,725.0,5656.0,69196.0,111362.0,146017.0,229449.0
2011-12-02,3.10040233313852,728.0,5680.0,69220.0,111606.0,146617.0,230214.0
2011-12-03,2.80385618527177,731.0,5698.0,69300.0,111735.0,146407.0,229945.0
2011-12-04,2.81969397603741,731.0,5690.0,69151.0,111841.0,146823.0,230648.0
2011-12-05,2.87479622735242,732.0,5732.0,69203.0,112028.0,147162.0,231294.0
2011-12-06,3.02536045149036,739.0,5758.0,69297.0,112229.0,147727.0,232027.0
2011-12-07,2.98550242109877,742.0,5774.0,69459.0,112503.0,148253.0,232608.0
2011-12-08,2.99188048305085,771.0,5843.0,69407.0,112481.0,147139.0,230951.0
2011-12-09,2.95579195207481,838.0,6084.0,69667.0,112727.0,147382.0,231560.0
2011-12-10,3.06897526709527,814.0,6247.0,69957.0,113085.0,147704.0,231705.0
2011-12-11,3.2492688471654,783.0,6415.0,70148.0,113432.0,147846.0,231373.0
2011-12-12,3.18733535651666,754.0,6538.0,70245.0,113670.0,148154.0,231473.0
2011-12-13,3.24108840853302,751.0,6577.0,70356.0,114951.0,149517.0,232848.0
2011-12-14,3.1550865043834,757.0,6614.0,70488.0,115274.0,149895.0,233292.0
2011-12-15,3.20313854061952,756.0,6659.0,70449.0,115355.0,150048.0,233583.0
2011-12-16,3.2091377773232,764.0,6689.0,70586.0,115546.0,150279.0,233837.0
2011-12-17,3.19254170426651,763.0,6710.0,70706.0,115734.0,150492.0,234081.0
2011-12-18,3.19401080888369,762.0,6742.0,70762.0,115923.0,150800.0,234574.0
2011-12-19,3.52577391934541,766.0,6771.0,70692.0,115914.0,150825.0,234859.0
2011-12-20,3.95255082729398,776.0,6722.0,70547.0,115824.0,150797.0,234871.0
2011-12-21,3.88899325073057,778.0,6747.0,70704.0,116113.0,151178.0,235098.0
2011-12-22,3.90306042051432,786.0,6788.0,70823.0,116405.0,151551.0,235573.0
2011-12-23,3.93796507597896,789.0,6806.0,70907.0,116600.0,151906.0,236396.0
2011-12-24,3.93941911864407,791.0,6837.0,70920.0,116776.0,152266.0,236907.0
2011-12-25,4.23386687784921,795.0,6857.0,71015.0,117011.0,152559.0,237512.0
2011-12-26,3.99912196405611,801.0,6839.0,71093.0,117285.0,153055.0,238405.0
2011-12-27,4.0955185458796,801.0,6867.0,71225.0,117535.0,153478.0,239002.0
2011-12-28,4.20729587609585,805.0,6894.0,71239.0,117653.0,153638.0,239183.0
2011-12-29,4.17335222676797,799.0,6918.0,71394.0,117888.0,153995.0,239668.0
2011-12-30,4.31063509000584,801.0,6963.0,71540.0,118138.0,154198.0,240003.0
2011-12-31,4.71430633138515,800.0,6995.0,71647.0,118263.0,154283.0,239948.0
2012-01-01,5.2948427773232,803.0,7013.0,71707.0,118424.0,154469.0,240181.0
2012-01-02,5.2048778918761,804.0,7050.0,71724.0,118637.0,154723.0,240375.0
2012-01-03,4.87050882875511,802.0,7076.0,71835.0,118799.0,154971.0,240008.0
2012-01-04,5.58570626709527,808.0,7101.0,71864.0,118906.0,155068.0,240253.0
2012-01-05,6.87400087726476,812.0,7115.0,71872.0,119190.0,155477.0,240697.0
2012-01-06,6.68331663997662,812.0,7213.0,71988.0,119336.0,155637.0,240914.0
2012-01-07,6.79622798071303,813.0,7228.0,72196.0,119466.0,155772.0,240953.0
2012-01-08,7.09665056633548,816.0,7233.0,72276.0,119233.0,155770.0,241193.0
2012-01-09,6.28853834248977,820.0,7189.0,71818.0,118687.0,155426.0,240899.0
2012-01-10,6.52847455523086,821.0,7203.0,71957.0,118540.0,155007.0,240864.0
2012-01-11,6.88912772121566,819.0,7214.0,72224.0,119091.0,155543.0,240614.0
2012-01-12,6.77356419579194,823.0,7248.0,72310.0,119236.0,155873.0,241017.0
2012-01-13,6.45436889012273,829.0,7241.0,72197.0,119288.0,156114.0,241350.0
2012-01-14,6.76172714260666,831.0,7273.0,72077.0,119385.0,156467.0,241894.0
2012-01-15,7.04692255815312,830.0,7304.0,72074.0,119486.0,156708.0,242007.0
2012-01-16,6.71560766656926,834.0,7312.0,72184.0,119806.0,157058.0,242491.0
2012-01-17,5.59962195032145,823.0,7372.0,72410.0,120243.0,157556.0,243053.0
2012-01-18,5.9002312881356,821.0,7398.0,72547.0,120593.0,158028.0,243598.0
2012-01-19,6.31570634161309,798.0,7361.0,72422.0,120830.0,158487.0,244043.0
2012-01-20,6.50149198831093,800.0,7368.0,72434.0,120962.0,158939.0,244626.0
2012-01-21,6.18056832554062,792.0,7382.0,72565.0,121174.0,159093.0,244845.0
2012-01-22,6.30296722676797,790.0,7401.0,72638.0,121386.0,159427.0,245156.0
2012-01-23,6.37487607714787,799.0,7412.0,72878.0,121817.0,160006.0,245851.0
2012-01-24,6.27447647574518,803.0,7389.0,72845.0,121902.0,160167.0,246266.0
2012-01-25,5.81046507247224,804.0,7360.0,72977.0,122114.0,160529.0,246706.0
2012-01-26,5.36722695441262,807.0,7373.0,73023.0,122189.0,160690.0,247077.0
2012-01-27,5.30313719696084,802.0,7371.0,73208.0,122537.0,161190.0,247370.0
2012-01-28,5.65979677498539,800.0,7393.0,73331.0,122832.0,161491.0,247743.0
2012-01-29,5.39142945733489,800.0,7401.0,73179.0,122740.0,161414.0,247151.0
2012-01-30,5.50348193863238,799.0,7413.0,73227.0,122867.0,161698.0,247582.0
2012-01-31,5.53822029573349,800.0,7391.0,73169.0,123003.0,162208.0,248241.0
2012-02-01,6.07523265225015,808.0,7378.0,73377.0,123330.0,162564.0,248735.0
2012-02-02,6.09957291291642,806.0,7376.0,73466.0,123522.0,162936.0,249287.0
2012-02-03,5.95161092752776,810.0,7384.0,73728.0,123988.0,163439.0,249466.0
2012-02-04,5.8954132390415,810.0,7371.0,73531.0,123973.0,163627.0,249643.0
2012-02-05,5.67811571712449,815.0,7366.0,73558.0,124116.0,163904.0,249960.0
2012-02-06,5.48266405844535,811.0,7382.0,73517.0,124138.0,164050.0,250169.0
2012-02-07,5.66202770017534,810.0,7398.0,73634.0,124136.0,164080.0,250379.0
2012-02-08,5.6185281899474,813.0,7411.0,73813.0,124443.0,164442.0,250891.0
2012-02-09,5.83569985417884,811.0,7421.0,74032.0,124820.0,164925.0,251595.0
2012-02-10,5.93783415546464,811.0,7424.0,74197.0,124792.0,164984.0,251709.0
2012-02-11,5.61213285330216,819.0,7449.0,74081.0,124540.0,164860.0,251742.0
2012-02-12,5.51909716949152,818.0,7448.0,74047.0,124450.0,164937.0,251978.0
2012-02-13,5.34835455932203,820.0,7439.0,74034.0,124428.0,164965.0,252172.0
2012-02-14,4.48365409175921,816.0,7483.0,74138.0,124553.0,165107.0,252389.0
2012-02-15,4.3255203220339,843.0,7546.0,74335.0,124908.0,165489.0,253004.0
2012-02-16,4.25523904500292,817.0,7680.0,74656.0,125393.0,166017.0,253710.0
2012-02-17,4.39153837288136,823.0,7696.0,74827.0,125625.0,166231.0,254052.0
2012-02-18,4.27008127761543,828.0,7700.0,74970.0,125849.0,166565.0,254566.0
2012-02-19,4.38955145821157,830.0,7708.0,75092.0,126298.0,167255.0,255461.0
2012-02-20,4.36513593892461,831.0,7735.0,75350.0,126670.0,167748.0,256088.0
2012-02-21,4.31511560198714,834.0,7753.0,75506.0,126788.0,168030.0,256492.0
2012-02-22,4.41931028755114,838.0,7792.0,75747.0,126986.0,168311.0,256871.0
2012-02-23,5.03951511805961,838.0,7811.0,75914.0,127065.0,168560.0,257299.0
2012-02-24,5.02560875891292,841.0,7783.0,76003.0,127085.0,168514.0,257592.0
2012-02-25,4.77256738106371,840.0,7767.0,75128.0,126265.0,167765.0,257167.0
2012-02-26,4.9264208515488,838.0,7779.0,75161.0,126336.0,167981.0,257712.0
2012-02-27,4.95251575628287,843.0,7798.0,75361.0,126545.0,168387.0,258331.0
2012-02-28,4.85725777556984,842.0,7820.0,75277.0,126609.0,168589.0,258542.0
2012-02-29,4.87274875569842,846.0,7823.0,75483.0,126809.0,168981.0,259189.0
2012-03-01,4.92207212361192,840.0,7835.0,75591.0,126800.0,169074.0,259280.0
2012-03-02,4.71482358708358,849.0,7785.0,75499.0,126387.0,168762.0,259224.0
2012-03-03,4.62819325248393,866.0,7824.0,75377.0,126399.0,168892.0,259623.0
2012-03-04,4.83414448158971,868.0,7855.0,75548.0,127055.0,169694.0,260727.0
2012-03-05,4.98239290385739,867.0,7881.0,75656.0,127353.0,170150.0,261471.0
2012-03-06,4.98784135242548,875.0,7888.0,75775.0,127505.0,170310.0,262041.0
2012-03-07,4.94911288457043,875.0,7909.0,75929.0,127823.0,170837.0,263041.0
2012-03-08,4.93497949503214,882.0,7891.0,76135.0,128050.0,171159.0,263792.0
2012-03-09,4.87229784745763,884.0,7899.0,76239.0,128191.0,171245.0,264052.0
2012-03-10,4.84142380479252,880.0,7909.0,76369.0,128383.0,171406.0,264664.0
2012-03-11,4.89202875160724,879.0,7911.0,76324.0,128435.0,171664.0,265230.0
2012-03-12,4.91083937931035,879.0,7947.0,76459.0,128614.0,171878.0,265693.0
2012-03-13,5.29088027878434,878.0,7963.0,76696.0,128938.0,172179.0,266437.0
2012-03-14,5.39054329222677,876.0,7989.0,76820.0,129174.0,172305.0,266825.0
2012-03-15,5.34082089888954,872.0,8000.0,76879.0,129274.0,172593.0,267715.0
2012-03-16,5.33957479135009,872.0,8007.0,77117.0,129728.0,173165.0,268533.0
2012-03-17,5.23600355406195,867.0,8046.0,77219.0,130058.0,173625.0,269561.0
2012-03-18,5.27014898538866,867.0,8070.0,77336.0,130381.0,174174.0,270859.0
2012-03-19,4.67867255289305,873.0,8098.0,77463.0,130424.0,174305.0,271122.0
2012-03-20,4.83083021624781,867.0,8116.0,77775.0,130796.0,174790.0,272070.0
2012-03-21,4.81722952483928,870.0,8113.0,78032.0,131092.0,175322.0,272963.0
2012-03-22,4.72960850496785,873.0,8144.0,78172.0,131332.0,175588.0,273565.0
2012-03-23,4.69164317650497,867.0,8166.0,78358.0,131447.0,175709.0,274014.0
2012-03-24,4.65198626592636,867.0,8153.0,78543.0,131766.0,176147.0,274930.0
2012-03-25,4.55227026241964,869.0,8122.0,77898.0,131184.0,175725.0,275056.0
2012-03-26,4.63272235973115,872.0,8119.0,77972.0,131264.0,175711.0,275215.0
2012-03-27,4.81134073524255,872.0,8151.0,78112.0,131382.0,175633.0,275582.0
2012-03-28,4.79058939158387,869.0,8157.0,78317.0,131587.0,175862.0,276180.0
2012-03-29,4.79406657218001,870.0,8160.0,78480.0,131703.0,175896.0,276474.0
2012-03-30,4.86140935651666,872.0,8156.0,78693.0,131956.0,176132.0,276881.0
2012-03-31,4.88977687317358,874.0,8173.0,78762.0,132072.0,176237.0,277444.0
2012-04-01,4.79332567738165,871.0,8203.0,78717.0,132087.0,176295.0,277659.0
2012-04-02,4.98304547866745,870.0,8210.0,78659.0,131996.0,176315.0,277991.0
2012-04-03,4.95623319286967,873.0,8213.0,78906.0,132319.0,175574.0,277831.0
2012-04-04,4.91784217767387,872.0,8173.0,79002.0,132339.0,175665.0,278449.0
2012-04-05,4.92084924488603,874.0,8143.0,79056.0,132571.0,175826.0,278917.0
2012-04-06,4.94910743220339,875.0,8119.0,78527.0,131963.0,175242.0,278769.0
2012-04-07,4.70971191028638,877.0,8091.0,78456.0,131985.0,175294.0,279239.0
2012-04-08,4.77881884921099,880.0,8087.0,78543.0,132129.0,175519.0,279935.0
2012-04-09,4.85254738106371,901.0,8132.0,78575.0,132273.0,175638.0,280365.0
2012-04-10,4.84141759380479,882.0,8178.0,78798.0,132591.0,176025.0,281136.0
2012-04-11,4.91525071712449,880.0,8182.0,79030.0,132857.0,176297.0,281723.0
2012-04-12,4.90115814728229,885.0,8145.0,79076.0,132878.0,176239.0,282296.0
2012-04-13,4.93440673348919,889.0,8160.0,79175.0,133018.0,176376.0,282680.0
2012-04-14,4.95636466101695,887.0,8166.0,79272.0,133203.0,176679.0,283664.0
2012-04-15,4.9616003383986,891.0,8171.0,79235.0,133281.0,176860.0,284690.0
2012-04-16,4.95076456925774,890.0,8151.0,79355.0,133315.0,176750.0,284935.0
2012-04-17,4.9687445075979,886.0,8157.0,79032.0,132905.0,176296.0,284899.0
2012-04-18,5.12437744301578,887.0,8194.0,79063.0,132835.0,176306.0,285223.0
2012-04-19,5.13090651139684,893.0,8179.0,78987.0,132782.0,176198.0,285261.0
2012-04-20,5.36651596814728,882.0,8123.0,79186.0,132948.0,176327.0,285445.0
2012-04-21,5.28255033898305,881.0,8083.0,79389.0,133156.0,176493.0,285736.0
2012-04-22,5.19560899473992,892.0,8015.0,79281.0,133228.0,176760.0,286316.0
2012-04-23,5.11088819170076,894.0,8028.0,79274.0,133180.0,176725.0,286762.0
2012-04-24,5.08786726241964,893.0,7997.0,79431.0,133433.0,177032.0,287464.0
2012-04-25,5.14881624547048,898.0,7932.0,79465.0,133536.0,177267.0,288042.0
2012-04-26,5.09741928579778,908.0,7975.0,79143.0,133155.0,176904.0,288075.0
2012-04-27,5.09588733985973,910.0,7956.0,79157.0,133293.0,176997.0,288589.0
2012-04-28,4.9707366528346,908.0,7985.0,79260.0,133403.0,177225.0,289157.0
2012-04-29,4.90260617767387,906.0,8031.0,79264.0,133483.0,177352.0,289708.0
